2025-06-27 14:19:11.117 | INFO     | orchestrator.logging_config:__init__:33 | 187:139737289284480 | LoggingManager initialized
2025-06-27 15:26:32.036 | INFO     | agents.base:post_execute:101 | 534:140226157206400 | Agent execution completed
2025-06-27 15:26:32.036 | WARNING  | agents.base:post_execute:114 | 534:140226157206400 | Agent execution had errors
2025-06-27 15:26:32.037 | DEBUG    | orchestrator.cache_manager:get:180 | 534:140226157206400 | Cache get operation started
2025-06-27 15:26:32.037 | DEBUG    | orchestrator.cache_manager:get:207 | 534:140226157206400 | Cache hit
2025-06-27 15:26:32.038 | INFO     | orchestrator.cache_manager:disconnect:106 | 534:140226157206400 | Disconnected from Redis
2025-06-27 15:26:32.038 | INFO     | orchestrator.cache_manager:__init__:37 | 534:140226157206400 | CacheManager initialized
2025-06-27 15:26:32.038 | DEBUG    | orchestrator.cache_manager:connect:76 | 534:140226157206400 | Attempting Redis connection
2025-06-27 15:26:32.041 | INFO     | orchestrator.cache_manager:connect:86 | 534:140226157206400 | Connected to Redis successfully
2025-06-27 15:26:32.048 | INFO     | agents.base:__init__:62 | 534:140226157206400 | Agent initialized
2025-06-27 15:26:32.049 | DEBUG    | agents.agent_identification:execute:32 | 534:140226157206400 | Starting identification execution
2025-06-27 15:26:32.049 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.049 | DEBUG    | agents.agent_identification:execute:42 | 534:140226157206400 | Retrieving normalization data
2025-06-27 15:26:32.050 | DEBUG    | agents.agent_identification:execute:55 | 534:140226157206400 | Checking for existing SIREN
2025-06-27 15:26:32.050 | DEBUG    | agents.agent_identification:execute:67 | 534:140226157206400 | Using SIREN from normalization
2025-06-27 15:26:32.050 | DEBUG    | agents.agent_identification:execute:95 | 534:140226157206400 | Starting website URL search (fake mode)
2025-06-27 15:26:32.050 | DEBUG    | agents.agent_identification:execute:104 | 534:140226157206400 | Website URL search completed
2025-06-27 15:26:32.051 | INFO     | agents.agent_identification:execute:126 | 534:140226157206400 | Identification execution successful
2025-06-27 15:26:32.051 | INFO     | agents.base:post_execute:101 | 534:140226157206400 | Agent execution completed
2025-06-27 15:26:32.051 | INFO     | orchestrator.cache_manager:__init__:37 | 534:140226157206400 | CacheManager initialized
2025-06-27 15:26:32.052 | DEBUG    | orchestrator.cache_manager:connect:76 | 534:140226157206400 | Attempting Redis connection
2025-06-27 15:26:32.055 | INFO     | orchestrator.cache_manager:connect:86 | 534:140226157206400 | Connected to Redis successfully
2025-06-27 15:26:32.055 | DEBUG    | agents.agent_identification:execute:32 | 534:140226157206400 | Starting identification execution
2025-06-27 15:26:32.055 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.055 | DEBUG    | agents.agent_identification:execute:42 | 534:140226157206400 | Retrieving normalization data
2025-06-27 15:26:32.056 | ERROR    | agents.agent_identification:execute:158 | 534:140226157206400 | Identification execution failed
2025-06-27 15:26:32.056 | INFO     | orchestrator.cache_manager:disconnect:106 | 534:140226157206400 | Disconnected from Redis
2025-06-27 15:26:32.057 | INFO     | orchestrator.cache_manager:disconnect:106 | 534:140226157206400 | Disconnected from Redis
2025-06-27 15:26:32.057 | INFO     | orchestrator.cache_manager:__init__:37 | 534:140226157206400 | CacheManager initialized
2025-06-27 15:26:32.058 | DEBUG    | orchestrator.cache_manager:connect:76 | 534:140226157206400 | Attempting Redis connection
2025-06-27 15:26:32.060 | INFO     | orchestrator.cache_manager:connect:86 | 534:140226157206400 | Connected to Redis successfully
2025-06-27 15:26:32.067 | INFO     | agents.base:__init__:62 | 534:140226157206400 | Agent initialized
2025-06-27 15:26:32.068 | DEBUG    | agents.agent_validation:execute:30 | 534:140226157206400 | Starting validation execution
2025-06-27 15:26:32.068 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.068 | DEBUG    | agents.agent_validation:execute:40 | 534:140226157206400 | Validating input data
2025-06-27 15:26:32.068 | DEBUG    | agents.agent_validation:execute:50 | 534:140226157206400 | Starting conflict detection (fake mode)
2025-06-27 15:26:32.068 | DEBUG    | agents.agent_validation:execute:58 | 534:140226157206400 | Conflict detection completed
2025-06-27 15:26:32.069 | DEBUG    | agents.agent_validation:execute:66 | 534:140226157206400 | Starting conflict resolution (fake mode)
2025-06-27 15:26:32.069 | DEBUG    | agents.agent_validation:execute:74 | 534:140226157206400 | Conflict resolution completed
2025-06-27 15:26:32.069 | DEBUG    | agents.agent_validation:execute:82 | 534:140226157206400 | Calculating consistency score
2025-06-27 15:26:32.069 | DEBUG    | agents.agent_validation:execute:94 | 534:140226157206400 | Consistency score calculated
2025-06-27 15:26:32.069 | DEBUG    | agents.agent_validation:execute:101 | 534:140226157206400 | Identifying linked entities (fake mode)
2025-06-27 15:26:32.070 | DEBUG    | agents.agent_validation:execute:108 | 534:140226157206400 | Linked entities identification completed
2025-06-27 15:26:32.070 | DEBUG    | agents.agent_validation:execute:118 | 534:140226157206400 | Data quality score calculated
2025-06-27 15:26:32.070 | INFO     | agents.agent_validation:execute:137 | 534:140226157206400 | Validation execution successful
2025-06-27 15:26:32.071 | INFO     | agents.base:post_execute:101 | 534:140226157206400 | Agent execution completed
2025-06-27 15:26:32.071 | INFO     | orchestrator.cache_manager:__init__:37 | 534:140226157206400 | CacheManager initialized
2025-06-27 15:26:32.072 | DEBUG    | orchestrator.cache_manager:connect:76 | 534:140226157206400 | Attempting Redis connection
2025-06-27 15:26:32.075 | INFO     | orchestrator.cache_manager:connect:86 | 534:140226157206400 | Connected to Redis successfully
2025-06-27 15:26:32.075 | DEBUG    | agents.agent_validation:execute:30 | 534:140226157206400 | Starting validation execution
2025-06-27 15:26:32.075 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.075 | DEBUG    | agents.agent_validation:execute:40 | 534:140226157206400 | Validating input data
2025-06-27 15:26:32.076 | DEBUG    | agents.agent_validation:execute:50 | 534:140226157206400 | Starting conflict detection (fake mode)
2025-06-27 15:26:32.076 | DEBUG    | agents.agent_validation:execute:58 | 534:140226157206400 | Conflict detection completed
2025-06-27 15:26:32.076 | DEBUG    | agents.agent_validation:execute:66 | 534:140226157206400 | Starting conflict resolution (fake mode)
2025-06-27 15:26:32.076 | DEBUG    | agents.agent_validation:execute:74 | 534:140226157206400 | Conflict resolution completed
2025-06-27 15:26:32.077 | DEBUG    | agents.agent_validation:execute:82 | 534:140226157206400 | Calculating consistency score
2025-06-27 15:26:32.077 | DEBUG    | agents.agent_validation:execute:94 | 534:140226157206400 | Consistency score calculated
2025-06-27 15:26:32.077 | DEBUG    | agents.agent_validation:execute:101 | 534:140226157206400 | Identifying linked entities (fake mode)
2025-06-27 15:26:32.077 | DEBUG    | agents.agent_validation:execute:108 | 534:140226157206400 | Linked entities identification completed
2025-06-27 15:26:32.077 | DEBUG    | agents.agent_validation:execute:118 | 534:140226157206400 | Data quality score calculated
2025-06-27 15:26:32.078 | INFO     | agents.agent_validation:execute:137 | 534:140226157206400 | Validation execution successful
2025-06-27 15:26:32.078 | INFO     | agents.base:post_execute:101 | 534:140226157206400 | Agent execution completed
2025-06-27 15:26:32.079 | INFO     | orchestrator.cache_manager:disconnect:106 | 534:140226157206400 | Disconnected from Redis
2025-06-27 15:26:32.079 | INFO     | orchestrator.cache_manager:disconnect:106 | 534:140226157206400 | Disconnected from Redis
2025-06-27 15:26:32.080 | INFO     | orchestrator.cache_manager:__init__:37 | 534:140226157206400 | CacheManager initialized
2025-06-27 15:26:32.080 | DEBUG    | orchestrator.cache_manager:connect:76 | 534:140226157206400 | Attempting Redis connection
2025-06-27 15:26:32.082 | INFO     | orchestrator.cache_manager:connect:86 | 534:140226157206400 | Connected to Redis successfully
2025-06-27 15:26:32.083 | INFO     | agents.base:__init__:62 | 534:140226157206400 | Agent initialized
2025-06-27 15:26:32.083 | INFO     | agents.base:__init__:62 | 534:140226157206400 | Agent initialized
2025-06-27 15:26:32.083 | INFO     | agents.base:__init__:62 | 534:140226157206400 | Agent initialized
2025-06-27 15:26:32.084 | DEBUG    | agents.agent_normalization:execute:35 | 534:140226157206400 | Starting normalization execution
2025-06-27 15:26:32.084 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.084 | DEBUG    | agents.agent_normalization:execute:45 | 534:140226157206400 | Checking cache for normalization result
2025-06-27 15:26:32.085 | DEBUG    | orchestrator.cache_manager:get:180 | 534:140226157206400 | Cache get operation started
2025-06-27 15:26:32.085 | DEBUG    | orchestrator.cache_manager:get:192 | 534:140226157206400 | Cache miss
2025-06-27 15:26:32.085 | DEBUG    | agents.agent_normalization:execute:60 | 534:140226157206400 | Validating input data
2025-06-27 15:26:32.085 | DEBUG    | agents.agent_normalization:execute:70 | 534:140226157206400 | Starting name normalization (fake mode)
2025-06-27 15:26:32.086 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 534:140226157206400 | Starting fake name normalization
2025-06-27 15:26:32.086 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 534:140226157206400 | Basic cleaning completed
2025-06-27 15:26:32.086 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 534:140226157206400 | Legal forms removed
2025-06-27 15:26:32.086 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 534:140226157206400 | Name normalization completed
2025-06-27 15:26:32.087 | DEBUG    | agents.agent_normalization:execute:78 | 534:140226157206400 | Name normalization completed
2025-06-27 15:26:32.087 | DEBUG    | agents.agent_normalization:execute:87 | 534:140226157206400 | Starting enterprise matching (fake mode)
2025-06-27 15:26:32.087 | DEBUG    | agents.agent_normalization:execute:95 | 534:140226157206400 | Enterprise matching completed
2025-06-27 15:26:32.087 | DEBUG    | agents.agent_normalization:execute:104 | 534:140226157206400 | Starting named entity extraction (fake mode)
2025-06-27 15:26:32.087 | DEBUG    | agents.agent_normalization:execute:112 | 534:140226157206400 | Named entity extraction completed
2025-06-27 15:26:32.088 | DEBUG    | agents.agent_normalization:execute:132 | 534:140226157206400 | Validating consolidated data
2025-06-27 15:26:32.088 | WARNING  | agents.agent_normalization:execute:141 | 534:140226157206400 | Data validation errors found
2025-06-27 15:26:32.088 | INFO     | agents.agent_normalization:execute:149 | 534:140226157206400 | Normalization execution successful
2025-06-27 15:26:32.088 | DEBUG    | agents.agent_normalization:execute:177 | 534:140226157206400 | Caching normalization result
2025-06-27 15:26:32.089 | DEBUG    | orchestrator.cache_manager:set:255 | 534:140226157206400 | Cache set for key: agent:normalization:Apple Inc:5756440175580989726 (TTL: 3600s)
2025-06-27 15:26:32.090 | INFO     | agents.base:post_execute:101 | 534:140226157206400 | Agent execution completed
2025-06-27 15:26:32.090 | WARNING  | agents.base:post_execute:114 | 534:140226157206400 | Agent execution had errors
2025-06-27 15:26:32.090 | DEBUG    | agents.agent_identification:execute:32 | 534:140226157206400 | Starting identification execution
2025-06-27 15:26:32.091 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.091 | DEBUG    | agents.agent_identification:execute:42 | 534:140226157206400 | Retrieving normalization data
2025-06-27 15:26:32.091 | DEBUG    | agents.agent_identification:execute:55 | 534:140226157206400 | Checking for existing SIREN
2025-06-27 15:26:32.091 | DEBUG    | agents.agent_identification:execute:67 | 534:140226157206400 | Using SIREN from normalization
2025-06-27 15:26:32.091 | DEBUG    | agents.agent_identification:execute:95 | 534:140226157206400 | Starting website URL search (fake mode)
2025-06-27 15:26:32.092 | DEBUG    | agents.agent_identification:execute:104 | 534:140226157206400 | Website URL search completed
2025-06-27 15:26:32.092 | INFO     | agents.agent_identification:execute:126 | 534:140226157206400 | Identification execution successful
2025-06-27 15:26:32.092 | INFO     | agents.base:post_execute:101 | 534:140226157206400 | Agent execution completed
2025-06-27 15:26:32.092 | DEBUG    | agents.agent_validation:execute:30 | 534:140226157206400 | Starting validation execution
2025-06-27 15:26:32.093 | INFO     | agents.base:pre_execute:82 | 534:140226157206400 | Starting agent execution
2025-06-27 15:26:32.093 | DEBUG    | agents.agent_validation:execute:40 | 534:140226157206400 | Validating input data
2025-06-27 15:26:32.093 | DEBUG    | agents.agent_validation:execute:50 | 534:140226157206400 | Starting conflict detection (fake mode)
2025-06-27 15:26:32.093 | DEBUG    | agents.agent_validation:execute:58 | 534:140226157206400 | Conflict detection completed
2025-06-27 15:26:32.094 | DEBUG    | agents.agent_validation:execute:66 | 534:140226157206400 | Starting conflict resolution (fake mode)
2025-06-27 15:26:32.094 | DEBUG    | agents.agent_validation:execute:74 | 534:140226157206400 | Conflict resolution completed
2025-06-27 15:26:32.094 | DEBUG    | agents.agent_validation:execute:82 | 534:140226157206400 | Calculating consistency score
2025-06-27 15:26:32.094 | DEBUG    | agents.agent_validation:execute:94 | 534:140226157206400 | Consistency score calculated
2025-06-27 15:26:32.094 | DEBUG    | agents.agent_validation:execute:101 | 534:140226157206400 | Identifying linked entities (fake mode)
2025-06-27 15:26:32.095 | DEBUG    | agents.agent_validation:execute:108 | 534:140226157206400 | Linked entities identification completed
2025-06-27 15:26:32.095 | DEBUG    | agents.agent_validation:execute:118 | 534:140226157206400 | Data quality score calculated
2025-06-27 15:26:32.095 | INFO     | agents.agent_validation:execute:137 | 534:140226157206400 | Validation execution successful
